model,dataset,category,count,parsing_failed,f1_result,f1_provenance,f1_both
ft/def/new_negatives/sql/qwen2.5_sft_lora_chat_template_sql_ep1,relf1,1_easy_no_join,4,0,0.7999999999999999,0.7999999999999999,0.7999999999999999
ft/def/new_negatives/sql/qwen2.5_sft_lora_chat_template_sql_ep1,relf1,2_medium_join,2,0,0.3333333333333333,0.3333333333333333,0.3333333333333333
ft/def/new_negatives/sql/qwen2.5_sft_lora_chat_template_sql_ep1,relf1,3_has_aggr,8,1,0.0,0.4666666666666666,0.0
ft/def/new_negatives/sql/qwen2.5_sft_lora_chat_template_sql_ep1,relf1,4_has_union,43,1,0.8122270742358079,0.638888888888889,0.528138528138528
ft/def/new_negatives/sql/qwen2.5_sft_lora_chat_template_sql_ep1,relf1,5_has_all,22,2,0.5384615384615385,0.2692307692307693,0.2692307692307693
ft/def/new_negatives/sql/qwen2.5_sft_lora_chat_template_sql_ep2,tpch,1_easy_no_join,4,0,0.5185185185185186,0.8148148148148148,0.5185185185185186
ft/def/new_negatives/sql/qwen2.5_sft_lora_chat_template_sql_ep2,tpch,2_medium_join,2,0,0.5,0.0,0.0
ft/def/new_negatives/sql/qwen2.5_sft_lora_chat_template_sql_ep2,tpch,3_has_aggr,8,0,0.0,0.34782608695652173,0.0
ft/def/new_negatives/sql/qwen2.5_sft_lora_chat_template_sql_ep2,tpch,4_has_union,42,5,0.6448598130841121,0.5352112676056338,0.44239631336405527
ft/def/new_negatives/sql/qwen2.5_sft_lora_chat_template_sql_ep2,tpch,5_has_all,20,1,0.4230769230769231,0.23076923076923078,0.11538461538461539
ft/def/new_negatives/sql/qwen2.5_sft_lora_chat_template_sql_ep2,relstack,1_easy_no_join,5,0,0.4,0.5714285714285714,0.38095238095238093
ft/def/new_negatives/sql/qwen2.5_sft_lora_chat_template_sql_ep2,relstack,2_medium_join,2,0,0.5454545454545454,0.0,0.0
ft/def/new_negatives/sql/qwen2.5_sft_lora_chat_template_sql_ep2,relstack,3_has_aggr,7,1,0.0,0.3529411764705882,0.0
ft/def/new_negatives/sql/qwen2.5_sft_lora_chat_template_sql_ep2,relstack,4_has_union,40,5,0.6310679611650485,0.6600985221674877,0.5631067961165049
ft/def/new_negatives/sql/qwen2.5_sft_lora_chat_template_sql_ep2,relstack,5_has_all,32,5,0.5714285714285714,0.4523809523809524,0.42857142857142855
ft/def/new_negatives/sql/qwen2.5_sft_lora_chat_template_sql_ep2,relf1,1_easy_no_join,4,0,0.7999999999999999,0.4705882352941177,0.39999999999999997
ft/def/new_negatives/sql/qwen2.5_sft_lora_chat_template_sql_ep2,relf1,2_medium_join,2,0,0.3333333333333333,0.3333333333333333,0.3333333333333333
ft/def/new_negatives/sql/qwen2.5_sft_lora_chat_template_sql_ep2,relf1,3_has_aggr,8,0,0.0,0.5,0.0
ft/def/new_negatives/sql/qwen2.5_sft_lora_chat_template_sql_ep2,relf1,4_has_union,43,0,0.8095238095238095,0.6804979253112033,0.5725490196078431
ft/def/new_negatives/sql/qwen2.5_sft_lora_chat_template_sql_ep2,relf1,5_has_all,22,0,0.6229508196721311,0.3934426229508196,0.36065573770491804
